LGA_2018,Region,Time,Value,,
22750,Greater Geelong (C),2011,215837,,
22750,Greater Geelong (C),2012,219152,,
22750,Greater Geelong (C),2013,223357,,
22750,Greater Geelong (C),2014,227744,,
22750,Greater Geelong (C),2015,232926,,
22750,Greater Geelong (C),2016,239529,,
22750,Greater Geelong (C),2017,245728,,
22750,Greater Geelong (C),2018,252217,,
22830,Greater Shepparton (C),2001,57610,,
22830,Greater Shepparton (C),2002,57996,,
22830,Greater Shepparton (C),2003,58379,,
22830,Greater Shepparton (C),2004,58338,,
22830,Greater Shepparton (C),2005,58419,,
22830,Greater Shepparton (C),2006,58688,,
22830,Greater Shepparton (C),2007,59208,,
22830,Greater Shepparton (C),2008,59854,,
22830,Greater Shepparton (C),2009,60758,,
22830,Greater Shepparton (C),2010,61443,,
22830,Greater Shepparton (C),2011,61744,,
22830,Greater Shepparton (C),2012,62562,,
22830,Greater Shepparton (C),2013,63244,,
22830,Greater Shepparton (C),2014,63919,,
22830,Greater Shepparton (C),2015,64489,,
22830,Greater Shepparton (C),2016,65072,,
22830,Greater Shepparton (C),2017,65554,,
22830,Greater Shepparton (C),2018,66007,,
22910,Hepburn (S),2001,14268,,
22910,Hepburn (S),2002,14192,,
22910,Hepburn (S),2003,14114,,
22910,Hepburn (S),2004,14097,,
22910,Hepburn (S),2005,13973,,
22910,Hepburn (S),2006,13926,,
22910,Hepburn (S),2007,14014,,
22910,Hepburn (S),2008,14187,,
22910,Hepburn (S),2009,14416,,
22910,Hepburn (S),2010,14561,,
22910,Hepburn (S),2011,14629,,
22910,Hepburn (S),2012,14825,,
22910,Hepburn (S),2013,15022,,
22910,Hepburn (S),2014,15184,,
22910,Hepburn (S),2015,15334,,
22910,Hepburn (S),2016,15525,,
22910,Hepburn (S),2017,15629,,
22910,Hepburn (S),2018,15812,,
22980,Hindmarsh (S),2001,6496,,
22980,Hindmarsh (S),2002,6452,,
22980,Hindmarsh (S),2003,6361,,
22980,Hindmarsh (S),2004,6274,,
22980,Hindmarsh (S),2005,6189,,
22980,Hindmarsh (S),2006,6119,,
22980,Hindmarsh (S),2007,6080,,
22980,Hindmarsh (S),2008,6032,,
22980,Hindmarsh (S),2009,6025,,
22980,Hindmarsh (S),2010,5954,,
22980,Hindmarsh (S),2011,5856,,
22980,Hindmarsh (S),2012,5857,,
22980,Hindmarsh (S),2013,5852,,
22980,Hindmarsh (S),2014,5844,,
22980,Hindmarsh (S),2015,5808,,
22980,Hindmarsh (S),2016,5784,,
22980,Hindmarsh (S),2017,5718,,
22980,Hindmarsh (S),2018,5645,,
23110,Hobsons Bay (C),2001,82854,,
23110,Hobsons Bay (C),2002,83124,,
23110,Hobsons Bay (C),2003,83107,,
23110,Hobsons Bay (C),2004,82668,,
23110,Hobsons Bay (C),2005,82990,,
23110,Hobsons Bay (C),2006,83906,,
23110,Hobsons Bay (C),2007,84819,,
23110,Hobsons Bay (C),2008,85513,,
23110,Hobsons Bay (C),2009,86767,,
23110,Hobsons Bay (C),2010,87192,,
23110,Hobsons Bay (C),2011,87395,,
23110,Hobsons Bay (C),2012,88339,,
23110,Hobsons Bay (C),2013,89188,,
23110,Hobsons Bay (C),2014,90417,,
23110,Hobsons Bay (C),2015,91674,,
23110,Hobsons Bay (C),2016,93445,,
23110,Hobsons Bay (C),2017,95071,,
23110,Hobsons Bay (C),2018,96470,,
23190,Horsham (RC),2001,18305,,
23190,Horsham (RC),2002,18326,,
23190,Horsham (RC),2003,18340,,
23190,Horsham (RC),2004,18413,,
23190,Horsham (RC),2005,18584,,
23190,Horsham (RC),2006,18770,,
23190,Horsham (RC),2007,18917,,
23190,Horsham (RC),2008,19060,,
23190,Horsham (RC),2009,19243,,
23190,Horsham (RC),2010,19390,,
23190,Horsham (RC),2011,19523,,
23190,Horsham (RC),2012,19608,,
23190,Horsham (RC),2013,19694,,
23190,Horsham (RC),2014,19748,,
23190,Horsham (RC),2015,19792,,
23190,Horsham (RC),2016,19884,,
23190,Horsham (RC),2017,19885,,
23190,Horsham (RC),2018,19875,,
23270,Hume (C),2001,135147,,
23270,Hume (C),2002,137854,,
23270,Hume (C),2003,140995,,
23270,Hume (C),2004,144546,,
23270,Hume (C),2005,149059,,
23270,Hume (C),2006,152797,,
23270,Hume (C),2007,157516,,
23270,Hume (C),2008,161863,,
23270,Hume (C),2009,166728,,
23270,Hume (C),2010,170952,,
23270,Hume (C),2011,174290,,
23270,Hume (C),2012,179202,,
23270,Hume (C),2013,184873,,
23270,Hume (C),2014,191278,,
23270,Hume (C),2015,198176,,
23270,Hume (C),2016,207041,,
23270,Hume (C),2017,215238,,
23270,Hume (C),2018,224394,,
23350,Indigo (S),2001,14493,,
23350,Indigo (S),2002,14603,,
23350,Indigo (S),2003,14710,,
23350,Indigo (S),2004,14810,,
23350,Indigo (S),2005,14919,,
23350,Indigo (S),2006,15038,,
23350,Indigo (S),2007,15047,,
23350,Indigo (S),2008,15128,,
23350,Indigo (S),2009,15223,,
23350,Indigo (S),2010,15287,,
23350,Indigo (S),2011,15317,,
23350,Indigo (S),2012,15454,,
23350,Indigo (S),2013,15605,,
23350,Indigo (S),2014,15732,,
23350,Indigo (S),2015,15922,,
23350,Indigo (S),2016,16165,,
23350,Indigo (S),2017,16333,,
23350,Indigo (S),2018,16490,,
23430,Kingston (C) (Vic.),2001,133063,,
23430,Kingston (C) (Vic.),2002,134216,,
23430,Kingston (C) (Vic.),2003,135191,,
23430,Kingston (C) (Vic.),2004,136121,,
23430,Kingston (C) (Vic.),2005,137091,,
23430,Kingston (C) (Vic.),2006,138390,,
23430,Kingston (C) (Vic.),2007,140487,,
23430,Kingston (C) (Vic.),2008,142817,,
23430,Kingston (C) (Vic.),2009,146050,,
23430,Kingston (C) (Vic.),2010,147407,,
23430,Kingston (C) (Vic.),2011,148304,,
23430,Kingston (C) (Vic.),2012,150435,,
23430,Kingston (C) (Vic.),2013,152336,,
23430,Kingston (C) (Vic.),2014,154210,,
23430,Kingston (C) (Vic.),2015,156244,,
23430,Kingston (C) (Vic.),2016,158941,,
23430,Kingston (C) (Vic.),2017,161051,,
23430,Kingston (C) (Vic.),2018,163431,,
23670,Knox (C),2001,146525,,
23670,Knox (C),2002,147952,,
23670,Knox (C),2003,149038,,
23670,Knox (C),2004,149068,,
23670,Knox (C),2005,149362,,
23670,Knox (C),2006,150275,,
23670,Knox (C),2007,151343,,
23670,Knox (C),2008,152538,,
23670,Knox (C),2009,154122,,
23670,Knox (C),2010,154643,,
23670,Knox (C),2011,154625,,
23670,Knox (C),2012,155406,,
23670,Knox (C),2013,156347,,
23670,Knox (C),2014,157434,,
23670,Knox (C),2015,158700,,
23670,Knox (C),2016,160353,,
23670,Knox (C),2017,161827,,
23670,Knox (C),2018,163203,,
23810,Latrobe (C) (Vic.),2001,69573,,
23810,Latrobe (C) (Vic.),2002,69575,,
23810,Latrobe (C) (Vic.),2003,69633,,
23810,Latrobe (C) (Vic.),2004,69754,,
23810,Latrobe (C) (Vic.),2005,69939,,
23810,Latrobe (C) (Vic.),2006,70536,,
23810,Latrobe (C) (Vic.),2007,71045,,
23810,Latrobe (C) (Vic.),2008,71702,,
23810,Latrobe (C) (Vic.),2009,72306,,
23810,Latrobe (C) (Vic.),2010,73082,,
23810,Latrobe (C) (Vic.),2011,73788,,
23810,Latrobe (C) (Vic.),2012,74004,,
23810,Latrobe (C) (Vic.),2013,74124,,
23810,Latrobe (C) (Vic.),2014,74134,,
23810,Latrobe (C) (Vic.),2015,74266,,
23810,Latrobe (C) (Vic.),2016,74622,,
23810,Latrobe (C) (Vic.),2017,74908,,
23810,Latrobe (C) (Vic.),2018,75211,,
23940,Loddon (S),2001,8473,,
23940,Loddon (S),2002,8390,,
23940,Loddon (S),2003,8284,,
23940,Loddon (S),2004,8125,,
23940,Loddon (S),2005,8012,,
23940,Loddon (S),2006,7922,,
23940,Loddon (S),2007,7883,,
23940,Loddon (S),2008,7812,,
23940,Loddon (S),2009,7741,,
23940,Loddon (S),2010,7653,,
23940,Loddon (S),2011,7546,,
23940,Loddon (S),2012,7529,,
23940,Loddon (S),2013,7518,,
23940,Loddon (S),2014,7513,,
23940,Loddon (S),2015,7531,,
23940,Loddon (S),2016,7558,,
23940,Loddon (S),2017,7507,,
23940,Loddon (S),2018,7513,,
24130,Macedon Ranges (S),2001,37325,,
24130,Macedon Ranges (S),2002,37605,,
24130,Macedon Ranges (S),2003,37942,,
24130,Macedon Ranges (S),2004,38509,,
24130,Macedon Ranges (S),2005,38998,,
24130,Macedon Ranges (S),2006,39383,,
24130,Macedon Ranges (S),2007,39900,,
24130,Macedon Ranges (S),2008,40584,,
24130,Macedon Ranges (S),2009,41582,,
24130,Macedon Ranges (S),2010,42223,,
24130,Macedon Ranges (S),2011,42883,,
24130,Macedon Ranges (S),2012,43794,,
24130,Macedon Ranges (S),2013,44595,,
24130,Macedon Ranges (S),2014,45471,,
24130,Macedon Ranges (S),2015,46373,,
24130,Macedon Ranges (S),2016,47480,,
24130,Macedon Ranges (S),2017,48422,,
24130,Macedon Ranges (S),2018,49388,,
24210,Manningham (C),2001,113194,,
24210,Manningham (C),2002,113422,,
24210,Manningham (C),2003,113434,,
24210,Manningham (C),2004,113308,,
24210,Manningham (C),2005,113432,,
24210,Manningham (C),2006,113914,,
24210,Manningham (C),2007,114771,,
24210,Manningham (C),2008,115539,,
24210,Manningham (C),2009,116372,,
24210,Manningham (C),2010,116656,,
24210,Manningham (C),2011,116750,,
24210,Manningham (C),2012,117440,,
24210,Manningham (C),2013,118357,,
24210,Manningham (C),2014,119437,,
24210,Manningham (C),2015,120785,,
24210,Manningham (C),2016,122570,,
24210,Manningham (C),2017,124270,,
24210,Manningham (C),2018,125508,,
24250,Mansfield (S),2001,6718,,
24250,Mansfield (S),2002,6757,,
24250,Mansfield (S),2003,6807,,
24250,Mansfield (S),2004,6939,,
24250,Mansfield (S),2005,7124,,
24250,Mansfield (S),2006,7357,,
24250,Mansfield (S),2007,7465,,
24250,Mansfield (S),2008,7593,,
24250,Mansfield (S),2009,7754,,
24250,Mansfield (S),2010,7870,,
24250,Mansfield (S),2011,7942,,
24250,Mansfield (S),2012,8097,,
24250,Mansfield (S),2013,8276,,
24250,Mansfield (S),2014,8395,,
24250,Mansfield (S),2015,8530,,
24250,Mansfield (S),2016,8674,,
24250,Mansfield (S),2017,8796,,
24250,Mansfield (S),2018,8979,,
24330,Maribyrnong (C),2001,60848,,
24330,Maribyrnong (C),2002,61557,,
24330,Maribyrnong (C),2003,62516,,
24330,Maribyrnong (C),2004,63168,,
24330,Maribyrnong (C),2005,64137,,
24330,Maribyrnong (C),2006,65518,,
24330,Maribyrnong (C),2007,67666,,
24330,Maribyrnong (C),2008,69902,,
24330,Maribyrnong (C),2009,71872,,
24330,Maribyrnong (C),2010,73613,,
24330,Maribyrnong (C),2011,75154,,
24330,Maribyrnong (C),2012,77179,,
24330,Maribyrnong (C),2013,79782,,
24330,Maribyrnong (C),2014,82463,,
24330,Maribyrnong (C),2015,84783,,
24330,Maribyrnong (C),2016,86942,,
24330,Maribyrnong (C),2017,89362,,
24330,Maribyrnong (C),2018,91387,,
24410,Maroondah (C),2001,99662,,
24410,Maroondah (C),2002,99999,,
24410,Maroondah (C),2003,100177,,
24410,Maroondah (C),2004,100476,,
24410,Maroondah (C),2005,101009,,
24410,Maroondah (C),2006,101430,,
24410,Maroondah (C),2007,102536,,
24410,Maroondah (C),2008,104034,,
24410,Maroondah (C),2009,106011,,
24410,Maroondah (C),2010,106677,,
24410,Maroondah (C),2011,107323,,
24410,Maroondah (C),2012,108434,,
24410,Maroondah (C),2013,109781,,
24410,Maroondah (C),2014,111421,,
24410,Maroondah (C),2015,113023,,
24410,Maroondah (C),2016,114800,,
24410,Maroondah (C),2017,116321,,
24410,Maroondah (C),2018,117498,,
24600,Melbourne (C),2001,55398,,
24600,Melbourne (C),2002,60415,,
24600,Melbourne (C),2003,65954,,
24600,Melbourne (C),2004,71425,,
24600,Melbourne (C),2005,76034,,
24600,Melbourne (C),2006,80154,,
24600,Melbourne (C),2007,85366,,
24600,Melbourne (C),2008,89937,,
24600,Melbourne (C),2009,94247,,
24600,Melbourne (C),2010,97623,,
24600,Melbourne (C),2011,100240,,
24600,Melbourne (C),2012,107578,,
24600,Melbourne (C),2013,118711,,
24600,Melbourne (C),2014,127975,,
24600,Melbourne (C),2015,136872,,
24600,Melbourne (C),2016,146096,,
24600,Melbourne (C),2017,159141,,
24600,Melbourne (C),2018,169961,,
24650,Melton (C),2001,52504,,
24650,Melton (C),2002,57724,,
24650,Melton (C),2003,63837,,
24650,Melton (C),2004,69145,,
24650,Melton (C),2005,74316,,
24650,Melton (C),2006,80595,,
24650,Melton (C),2007,86196,,
24650,Melton (C),2008,92552,,
24650,Melton (C),2009,99935,,
24650,Melton (C),2010,106848,,
24650,Melton (C),2011,112643,,
24650,Melton (C),2012,118329,,
24650,Melton (C),2013,123936,,
24650,Melton (C),2014,129309,,
24650,Melton (C),2015,134915,,
24650,Melton (C),2016,141420,,
24650,Melton (C),2017,148618,,
24650,Melton (C),2018,156713,,
24780,Mildura (RC),2001,48865,,
24780,Mildura (RC),2002,49405,,
24780,Mildura (RC),2003,49534,,
24780,Mildura (RC),2004,49677,,
24780,Mildura (RC),2005,49981,,
24780,Mildura (RC),2006,50540,,
24780,Mildura (RC),2007,50855,,
24780,Mildura (RC),2008,51140,,
24780,Mildura (RC),2009,51373,,
24780,Mildura (RC),2010,51625,,
24780,Mildura (RC),2011,51822,,
24780,Mildura (RC),2012,52475,,
24780,Mildura (RC),2013,53156,,
24780,Mildura (RC),2014,53737,,
24780,Mildura (RC),2015,54156,,
24780,Mildura (RC),2016,54658,,
24780,Mildura (RC),2017,55142,,
24780,Mildura (RC),2018,55515,,
24850,Mitchell (S),2001,27526,,
24850,Mitchell (S),2002,28179,,
24850,Mitchell (S),2003,29158,,
24850,Mitchell (S),2004,29862,,
24850,Mitchell (S),2005,30492,,
24850,Mitchell (S),2006,30723,,
24850,Mitchell (S),2007,31529,,
24850,Mitchell (S),2008,32302,,
24850,Mitchell (S),2009,32897,,
24850,Mitchell (S),2010,33892,,
24850,Mitchell (S),2011,35105,,
24850,Mitchell (S),2012,36384,,
24850,Mitchell (S),2013,37788,,
24850,Mitchell (S),2014,39084,,
24850,Mitchell (S),2015,40264,,
24850,Mitchell (S),2016,41795,,
24850,Mitchell (S),2017,42903,,
24850,Mitchell (S),2018,44299,,
24900,Moira (S),2001,26404,,
24900,Moira (S),2002,26437,,
24900,Moira (S),2003,26583,,
24900,Moira (S),2004,26684,,
24900,Moira (S),2005,26969,,
24900,Moira (S),2006,27477,,
24900,Moira (S),2007,27703,,
24900,Moira (S),2008,27968,,
24900,Moira (S),2009,28140,,
24900,Moira (S),2010,28331,,
24900,Moira (S),2011,28406,,
24900,Moira (S),2012,28675,,
24900,Moira (S),2013,28905,,
24900,Moira (S),2014,29100,,
24900,Moira (S),2015,29288,,
24900,Moira (S),2016,29486,,
24900,Moira (S),2017,29652,,
24900,Moira (S),2018,29799,,
24970,Monash (C),2001,162135,,
24970,Monash (C),2002,162430,,
24970,Monash (C),2003,162824,,
24970,Monash (C),2004,163495,,
24970,Monash (C),2005,164949,,
24970,Monash (C),2006,167010,,
24970,Monash (C),2007,169145,,
24970,Monash (C),2008,171321,,
24970,Monash (C),2009,174398,,
24970,Monash (C),2010,175731,,
24970,Monash (C),2011,177345,,
24970,Monash (C),2012,180312,,
24970,Monash (C),2013,183255,,
24970,Monash (C),2014,186150,,
24970,Monash (C),2015,189174,,
24970,Monash (C),2016,192625,,
24970,Monash (C),2017,196922,,
24970,Monash (C),2018,200077,,
25060,Moonee Valley (C),2001,104793,,
25060,Moonee Valley (C),2002,104856,,
25060,Moonee Valley (C),2003,104629,,
25060,Moonee Valley (C),2004,104632,,
25060,Moonee Valley (C),2005,105059,,
25060,Moonee Valley (C),2006,105717,,
25060,Moonee Valley (C),2007,106716,,
25060,Moonee Valley (C),2008,108417,,
25060,Moonee Valley (C),2009,110367,,
25060,Moonee Valley (C),2010,111363,,
25060,Moonee Valley (C),2011,112180,,
25060,Moonee Valley (C),2012,113673,,
25060,Moonee Valley (C),2013,115464,,
25060,Moonee Valley (C),2014,117763,,
25060,Moonee Valley (C),2015,120231,,
25060,Moonee Valley (C),2016,122871,,
25060,Moonee Valley (C),2017,125411,,
25060,Moonee Valley (C),2018,127883,,
25150,Moorabool (S),2001,24839,,
25150,Moorabool (S),2002,24943,,
25150,Moorabool (S),2003,25197,,
25150,Moorabool (S),2004,25378,,
25150,Moorabool (S),2005,25783,,
25150,Moorabool (S),2006,26077,,
25150,Moorabool (S),2007,26431,,
25150,Moorabool (S),2008,26813,,
25150,Moorabool (S),2009,27453,,
25150,Moorabool (S),2010,28047,,
25150,Moorabool (S),2011,28670,,
25150,Moorabool (S),2012,29363,,
25150,Moorabool (S),2013,30410,,
25150,Moorabool (S),2014,31066,,
25150,Moorabool (S),2015,31748,,
25150,Moorabool (S),2016,32672,,
25150,Moorabool (S),2017,33442,,
25150,Moorabool (S),2018,34158,,
25250,Moreland (C),2001,135540,,
25250,Moreland (C),2002,136156,,
25250,Moreland (C),2003,136630,,
25250,Moreland (C),2004,137642,,
25250,Moreland (C),2005,138963,,
25250,Moreland (C),2006,140872,,
25250,Moreland (C),2007,143694,,
25250,Moreland (C),2008,146450,,
25250,Moreland (C),2009,150114,,
25250,Moreland (C),2010,152261,,
25250,Moreland (C),2011,154247,,
25250,Moreland (C),2012,156967,,
25250,Moreland (C),2013,160282,,
25250,Moreland (C),2014,164099,,
25250,Moreland (C),2015,167870,,
25250,Moreland (C),2016,172294,,
25250,Moreland (C),2017,176974,,
25250,Moreland (C),2018,181725,,
25340,Mornington Peninsula (S),2001,131574,,
25340,Mornington Peninsula (S),2002,133997,,
25340,Mornington Peninsula (S),2003,135620,,
25340,Mornington Peninsula (S),2004,136674,,
25340,Mornington Peninsula (S),2005,137759,,
25340,Mornington Peninsula (S),2006,139317,,
25340,Mornington Peninsula (S),2007,141740,,
25340,Mornington Peninsula (S),2008,144403,,
25340,Mornington Peninsula (S),2009,147002,,
25340,Mornington Peninsula (S),2010,148542,,
25340,Mornington Peninsula (S),2011,149271,,
25340,Mornington Peninsula (S),2012,151700,,
25340,Mornington Peninsula (S),2013,154001,,
25340,Mornington Peninsula (S),2014,156500,,
25340,Mornington Peninsula (S),2015,158831,,
25340,Mornington Peninsula (S),2016,161528,,
25340,Mornington Peninsula (S),2017,163834,,
25340,Mornington Peninsula (S),2018,165822,,
25430,Mount Alexander (S),2001,16881,,
25430,Mount Alexander (S),2002,16968,,
25430,Mount Alexander (S),2003,17153,,
25430,Mount Alexander (S),2004,17180,,
25430,Mount Alexander (S),2005,17240,,
25430,Mount Alexander (S),2006,17304,,
25430,Mount Alexander (S),2007,17415,,
25430,Mount Alexander (S),2008,17585,,
25430,Mount Alexander (S),2009,17683,,
25430,Mount Alexander (S),2010,17806,,
25430,Mount Alexander (S),2011,17872,,
25430,Mount Alexander (S),2012,18053,,
25430,Mount Alexander (S),2013,18247,,
25430,Mount Alexander (S),2014,18501,,
25430,Mount Alexander (S),2015,18794,,
25430,Mount Alexander (S),2016,19097,,
25430,Mount Alexander (S),2017,19297,,
25430,Mount Alexander (S),2018,19514,,
25490,Moyne (S),2001,15525,,
25490,Moyne (S),2002,15578,,
25490,Moyne (S),2003,15605,,
25490,Moyne (S),2004,15597,,
25490,Moyne (S),2005,15635,,
25490,Moyne (S),2006,15708,,
25490,Moyne (S),2007,15744,,
25490,Moyne (S),2008,15848,,
25490,Moyne (S),2009,15976,,
25490,Moyne (S),2010,16082,,
25490,Moyne (S),2011,16167,,
25490,Moyne (S),2012,16304,,
25490,Moyne (S),2013,16431,,
25490,Moyne (S),2014,16512,,
25490,Moyne (S),2015,16591,,
25490,Moyne (S),2016,16737,,
25490,Moyne (S),2017,16793,,
25490,Moyne (S),2018,16887,,
25620,Murrindindi (S),2001,13257,,
25620,Murrindindi (S),2002,13349,,
25620,Murrindindi (S),2003,13395,,
25620,Murrindindi (S),2004,13381,,
25620,Murrindindi (S),2005,13472,,
25620,Murrindindi (S),2006,13663,,
25620,Murrindindi (S),2007,13690,,
25620,Murrindindi (S),2008,13748,,
25620,Murrindindi (S),2009,13352,,
25620,Murrindindi (S),2010,13318,,
25620,Murrindindi (S),2011,13335,,
25620,Murrindindi (S),2012,13456,,
25620,Murrindindi (S),2013,13563,,
25620,Murrindindi (S),2014,13687,,
25620,Murrindindi (S),2015,13848,,
25620,Murrindindi (S),2016,14052,,
25620,Murrindindi (S),2017,14234,,
25620,Murrindindi (S),2018,14478,,
25710,Nillumbik (S),2001,60444,,
25710,Nillumbik (S),2002,60501,,
25710,Nillumbik (S),2003,60452,,
25710,Nillumbik (S),2004,60682,,
25710,Nillumbik (S),2005,61102,,
25710,Nillumbik (S),2006,61515,,
25710,Nillumbik (S),2007,61858,,
25710,Nillumbik (S),2008,62367,,
25710,Nillumbik (S),2009,62785,,
25710,Nillumbik (S),2010,62838,,
25710,Nillumbik (S),2011,62716,,
25710,Nillumbik (S),2012,62935,,
25710,Nillumbik (S),2013,63174,,
25710,Nillumbik (S),2014,63433,,
25710,Nillumbik (S),2015,63675,,
25710,Nillumbik (S),2016,64174,,
25710,Nillumbik (S),2017,64618,,
25710,Nillumbik (S),2018,64941,,
25810,Northern Grampians (S),2001,12857,,
25810,Northern Grampians (S),2002,12793,,
25810,Northern Grampians (S),2003,12616,,
25810,Northern Grampians (S),2004,12460,,
25810,Northern Grampians (S),2005,12285,,
25810,Northern Grampians (S),2006,12095,,
25810,Northern Grampians (S),2007,12095,,
25810,Northern Grampians (S),2008,12087,,
25810,Northern Grampians (S),2009,12117,,
25810,Northern Grampians (S),2010,12113,,
25810,Northern Grampians (S),2011,12054,,
25810,Northern Grampians (S),2012,11970,,
25810,Northern Grampians (S),2013,11880,,
25810,Northern Grampians (S),2014,11777,,
25810,Northern Grampians (S),2015,11644,,
